id|gloss
13_1479|انا قدره نسبه عالي قدره الحمدلله
13_1480|انا ماضي غ
13_1481|سبب هو غ
13_1482|انا منزل كتاب كتابه ارسال ايميل
13_1483|انا دخول ب لا ك و ر د دخول لا
13_1484|كتابه منزل كتابه لا
13_1485|اعاده محاضره
13_1486|سوال كتاب طلب اختيار سوال
13_1487|خطاب خطه مشروع ماضي انتهاء
13_1488|اعاده اختبار قدره هو
13_1489|انا رغبه نسبه قدره رغبه
13_1490|قدره قدره
13_1491|انا الان محاضره الان
13_1492|سوال اشخاص خطه مشروع سوال
13_1493|كتابه منزل خطا
13_1494|انا رغبه حب سوال رياضه
13_1495|هو مدير مدرسه
13_1496|شهاده اعطاء شهاده غدا
13_1497|ك خطه هو
13_1498|سوال غرفه خاص مدرسه
13_1499|الان باص خاص مدرسه اشخاص
13_1500|اذن كتاب اعطاء نظر هو
00_1501|هو اتصال اسعاف احمر طالب
00_1502|انا رغبه مساعده سرعه
00_1503|هو حريق فيلا
00_1504|سوال مطفاه حريق
00_1505|هو غاز انتشار
00_1506|هو اتصال شرطه الان
00_1507|سوال قريب مستشفى
00_1508|رغبه احمر سحب سرعه
00_1509|الان شخص ضياع بحث
00_1510|هو شخص خطر
00_1511|كهرباء قطع
00_1512|هو حادث الان
00_1513|هدوء هدوء صبر استريح
00_1514|هو يوجد حقيبه ضماد انواع يوجد
00_1515|جرح ضغط
00_1516|هو تنفس لا_يوجد
00_1517|انا اب هو سكته_قلبيه
00_1518|وجوب قم قم مكان فراغ
00_1519|هو اتصال اسعاف خطر
00_1520|هو سباحه انقاذ رغبه مساعده
00_1521|هو معرفه S B R هو
00_1522|سرعه انعاش مساعده
00_1523|هو طفل اختفاء
00_1524|هو جلد ت س م م
00_1525|هو نوم شخص
00_1526|هو شخص اصابه
00_1527|استفهام قدره سياره وصول مستشفى
00_1528|هو تهديد قنبله
00_1529|هو اتصال شرطه
00_1530|هو سياره ممكن مشبوه هو
00_1531|سمع هو انفجار
00_1532|سمع مسدس
00_1533|انتباه زجاج
00_1534|هو تنفس صدر
00_1535|رغبه هليكوبتر اسعاف
00_1536|مساحه مكان جيد سيى
00_1537|انا شعور شديد
00_1538|انا رغبه اكسجين صدر مساعده
00_1539|هو شخص حاجز سجن
00_1540|هو قدره قلب نبض قدره
00_1541|يوجد كهرباء انفجار
00_1542|قدره موقع مكان انا معرفه انا
00_1543|رغبه مساعده ضغط تنفس
00_1544|رغبه هليكوبتر اسعاف
00_1545|هو زيت خطر اشعال نار
00_1546|انفجار غاز انبوبه
00_1547|هو قدره مساعده اكسجين صدر قدره
00_1548|هو مهم سرعه مساعده ضماد انواع
00_1549|هو يوجد غاز انبوبه غاز رائحه انتشار
00_1550|انا حاجز سبب ماء بحر سيطره سوال مساعده
00_1551|الان سيطره سبب حريق
00_1552|الان تراب غبار ابيض غبار زياده
00_1553|هو سرعه فوق فيلا درج
00_1554|سوال طفايه حريق
00_1555|الان ولد مسدس يوجد
00_1556|هذا تهديد سحب سكين
00_1557|مسدس هو يوجد
00_1558|اطلاق_نار انا
00_1559|منزل نار
00_1560|ابن ضياع
00_1561|تاريخ اخر مشاهده تاريخ سوال
00_1562|جوال اتصال مقفل
00_1563|استفهام هو ابر حساسيه خاص
00_1564|الان بناء فيلا مائل
00_1565|مشي سقوط
00_1566|قدره نافذه فتح قفز قدره
00_1567|اغلاق كامل
00_1568|شرب بارد اسكب نار اسكب
00_1569|ضماد ربط ربط دم نزيف ربط
00_1570|اب واحد جلطه ج
00_1571|شخص حركه_ارجل ص ر ع
00_1572|وساده تحت_راس
00_1573|صاروخ سقوط
00_1574|سمع صاروخ
00_1575|الان سمع انفجار
00_1576|كهرباء اغلاق قفل
00_1577|تجنب نافذه تجنب
00_1578|كمام
00_1579|لا استنشاق دخان لا
00_1580|هو استلقاء
00_1581|لا شرب سكب زيت
00_1582|هو تحت سرير تحت
00_1583|هو هو مكان سوال هو
00_1584|تعب
00_1585|سوال لدغه
00_1586|يوجد حيوان خطر
00_1587|يوجد كلب خطر
00_1588|سياره خراب سوال بر
00_1589|شمس راس دوار
00_1590|هو موت
00_1591|هو حياه
00_1592|هو بطن ضغط
00_1593|هو افضل مائل
00_1594|كحه فم
00_1595|دم نزيف زياده
00_1596|سوال دم نزيف سوال
00_1597|هو هجوم_علي
00_1598|رقم اسعاف احمر طالب سبع تسع تسع
00_1599|رقم اطفاء حريق ثمان تسع تسع
00_1600|رقم شرطه تسع تسع تسع
00_1601|هو مال دفع حقيبه_يد زياده
00_1602|هو د سوال مكان مطار
00_1603|انا رغبه شاحن كهرباء جوال
00_1604|هو حزام_الامان
00_1605|رغبه حجز طياره وصول الرياض
00_1606|انا رغبه شراء تذكره اثنان
00_1607|رغبه داخل_ظرف لون احمر طياره
00_1608|رغبه طلب بطانيه
00_1609|رغبه عربه شنطه
00_1610|رغبه مال تبديل مكان مطار
00_1611|رغبه تذكره طياره الدمام
00_1612|رغبه تبديل وقت طياره
00_1613|رغبه حجز سياره مكان سوال طياره
00_1614|رغبه طياره وصول سرعه سوال لندن
00_1615|رغبه سماعه اذن
00_1616|رغبه شراء عوده_طياره تذكره
00_1617|رغبه شراء شريحه جوال
00_1618|رغبه شراء اكل داخل طياره
00_1619|رغبه شراء بطاقه_صراف مال
00_1620|رغبه كرسي قريب نافذه
00_1621|رغبه كرسي ابن مولود
00_1622|شنطه هو
00_1623|جوال اقفال مطار
00_1624|فتح حقيبه_يد
00_1625|مطار د خارجي سوال طابق ثاني
00_1626|طياره ارض دور اول
00_1627|طياره فتح بعد ساعه_واحده
00_1628|مركز بعد_قرب مسافه نصف ساعه طياره
00_1629|صلاه تحت
00_1630|مضيف بنت هو تفاهم طيب
00_1631|هو طياره سوال
00_1632|انتباه شروط طياره داخل
00_1633|سوال مخرج طياره
00_1634|سوال اول صاله راحه طياره
00_1635|سوال مكان طياره السعوديه
00_1636|رغبه مساعده ختم
00_1637|رغبه تبديل كرسي
00_1638|سوال مكان بن قهوه او اكل لوحه سوال
00_1639|سوال مكان اغراض نقل مطار
00_1640|سوال سياره باص مواقف سوال
00_1641|سوال مكان حمايه
00_1642|سوال مكان ايجار سياره
00_1643|سوال مساعده عربه اطفال
00_1644|سوال مكان بيع تقديم سوال
00_1645|تاخير طياره تاخير زياده
00_1646|اغلاق طياره بعد خمس د
00_1647|تفضل كرسي اول
00_1648|يوجد مساعده طياره اشخاص كبار_سن مساعده
00_1649|انا طياره خط السعوديه
00_1650|انا شراء سوق سوق حر ضريبه لا_يوجد
00_1651|طياره تاخير
00_1652|انا حقيبه ضياع
00_1653|حقيبه كرسي تحت
00_1654|حذاء صندوق ادخال
00_1655|سوال دفع سياره مواقف مكان طياره
00_1656|رقم كرسي علامه سوال
00_1657|رقم مال تذكره مال رقم
00_1658|رغبه اعاده حفظ طياره
00_1659|سوال باب طياره سوال هو
00_1660|سوال وصول طياره وداع
00_1661|سوال مساعده سياره مواقف سوال
00_1662|انا طياره ضياع
00_1663|رقم طياره سوال
00_1664|وقت مطار سوال
00_1665|انا حفظ ضياع تبديل مال سوال
00_1666|تاريخ طياره لندن
00_1667|تاريخ طياره قريب
00_1668|تاريخ فتح ركوب طياره
00_1669|هو شخص سياحه هو
00_1670|وقت فتح ركوب كرسي طياره
00_1671|تاريخ فتح تنبيه ذهاب طياره
00_1672|فتح طياره وصول
00_1673|طياره وقت سوال اربع_ساعات
00_1674|مكان اسئله تواصل هو
00_1675|مكان مكتب هو ضياع ساعه انواع سوال تحت
00_1676|ممنوع دخان داخل طياره
00_1677|انا نسيان لابتوب داخل طياره
00_1678|كتاب جواز هذا زوج
00_1679|الان اعلان عوده طياره يوجد
00_1680|سبب تاخير طياره
00_1681|يوجد خدمات مساعده رغبه ذوي_الاعاقه طياره
00_1682|سوال مكان رغبه دخان
00_1683|يوجد انواع ممنوع يوجد
00_1684|يوجد فتح دخول انا خاص طياره
00_1685|طياره هذا سرعه او نزول_طياره نزول_طياره
00_1686|استفهام يوجد تاخير طياره يوجد
00_1687|سوال نزول_طياره بعد نزول_طياره اخر وصول
00_1688|سوال رغبه استئذان وساده نوم اعطاء
00_1689|سوال فتح اثنى_عشر
00_1690|سوال جواز هو سوال
00_1691|يوجد خصم مدرسه
00_1692|رقم كلمه طياره خطا اربع_مئه
00_1693|هو كابتن طياره
00_1694|اكل طياره هذا ممكن
00_1695|وزن حقيبه مرتفع
00_1696|وقت وصول ممكن وقت ست
00_1697|وجوب قرار سيطره
00_1698|يوجد مترجم لغه اشاره طياره يوجد
00_1699|يوجد واي_فاي W مجاني طياره
00_1700|سوال حقيبه حقيبه سوال
00_1701|انا صيدليه
00_1702|سوال صيدليه
00_1703|صيدليه شخص لا_يوجد
00_1704|كتابه هذا شروط علم
00_1705|سوال دواء اطفال
00_1706|دواء هو بعد نعاس
00_1707|رغبه شراء حفاظه اطفال
00_1708|رغبه بخاخ صلع بخاخ
00_1709|انا رغبه سوال دم ضغط
00_1710|انا رغبه دواء ممنوع حمل
00_1711|انا رغبه سوال ح د ي د حديد دواء دم نقص انا
00_1712|رغبه حليب بقره اطفال
00_1713|رغبه دواء سبب نوم تقلب
00_1714|رغبه دواء صدر
00_1715|رغبه شراء زيت مسح نظيف
00_1716|رغبه ميزان درجه_حراره حمى قياس رقم
00_1717|سوال عدسه مستشفى
00_1718|رغبه دواء بثور
00_1719|رغبه اكل لا_يوجد شرب رغبه حساسيه اكل
00_1720|رغبه V رياضه C
00_1721|طلب وجوب ثلاجه بارد قليل
00_1722|تقديم دواء مهم دواء
00_1723|انا رغبه V خاص اطفال
00_1724|رغبه عدسه
00_1725|رغبه مرهم وجه
00_1726|رغبه مرهم رياضه الم مسح
00_1727|رغبه مرهم رطب
00_1728|رغبه سن بياض
00_1729|رغبه مسح لصق
00_1730|رغبه مرطب_شفاه
00_1731|رغبه هو دواء هو ممنوع حمل
00_1732|دواء هذا لا_يوجد
00_1733|انا فحص بحث دواء بطن ح م و ض ه
00_1734|انا دواء سبب زكام
00_1735|رغبه مرهم وجه اخر خاص شمس
00_1736|رغبه لمس جرح لمس مسح مرهم
00_1737|انا رغبه بخاخ_ربو
00_1738|انا رغبه حلق سيى
00_1739|رغبه زيت مرهم نظيف
00_1740|رغبه سوال شريحه ضغط دم سكر
00_1741|رغبه ابط نظيف
00_1742|انا دواء راس الم
00_1743|انا ورقه هذا خاص د مستشفى
00_1744|رغبه اوكسجين قياس خاص
00_1745|رغبه اخذ ضغط خاص
00_1746|انا دواء حكه ازاله
00_1747|انا دواء عظام قوه
00_1748|رغبه دواء دوخه استفراغ
00_1749|رغبه دواء راس الم
00_1750|انا رغبه قفازات
00_1751|انا رغبه تاريخ انتهاء قليل هذا دواء هذا تاريخ انتهاء
00_1752|انا خد بشره ج ا ف
00_1753|بشره خد زيت
00_1754|سوال اختبار حمل مال سوال
00_1755|دواء مال هذا سوال
00_1756|طريقه دواء ضبط حمايه
00_1757|عصر مسح سوال طريقه
00_1758|هو سوال مسح بشره سوال
00_1759|قاروره فرق سوال
00_1760|سوال قدره خاص حساسيه دواء سوال
00_1761|قدره دواء خاص حراره سوال
00_1762|سوال قدره دواء عظام قدره
00_1763|قدره بشره ج ا ف دواء قدره سوال
00_1764|استحمام ب ل س م مال سوال
00_1765|استفهام مال سوال دواء سكري مال سوال
00_1766|سوال مال زيت مال سوال
00_1767|مال سوال ميزان حراره مال سوال
00_1768|استفهام دواء اتقان سوال
00_1769|V هذا دواء اتقان سوال
00_1770|دواء وقت تاريخ ضبط سوال
00_1771|قاروره هذا غير بديل قدره
00_1772|سوال معرفه شروط معرفه هذا دواء طريقه سوال
00_1773|تفريش معجون مال سوال
00_1774|تاريخ سوال هذا تاريخ انتهاء تاريخ سوال
00_1775|هذا دواء جسم نهايه سوال
00_1776|تبديل حذاء خاص مستشفى
00_1777|رغبه زيت ماء عدسه داخل ماء خلط
